Date,City,Air Quality Index,Carbon Monoxide,Nitric Oxide,Nitrogen Oxide,Ozone,Sulfur Dioxide,Ammonia,Particulate matter 2.5 micrometers,Particulate matter 10 micrometers
2025-09-16 06:00:00,Cape Town,2,69.97,0.0,0.03,66.79,0.23,0.0,2.61,11.39
2025-09-16 07:00:00,Cape Town,2,70.46,0.0,0.02,66.7,0.22,0.0,2.45,10.72
2025-09-16 08:00:00,Cape Town,2,70.44,0.0,0.02,66.86,0.21,0.0,2.28,9.95
2025-09-16 09:00:00,Cape Town,2,70.42,0.0,0.02,67.51,0.2,0.0,2.09,8.93
2025-09-16 10:00:00,Cape Town,2,70.24,0.0,0.02,68.17,0.19,0.0,1.9,7.8
2025-09-16 11:00:00,Cape Town,2,69.89,0.0,0.02,68.52,0.18,0.0,1.76,7.08
2025-09-16 12:00:00,Cape Town,2,69.76,0.0,0.02,69.02,0.18,0.0,1.68,6.88
2025-09-16 13:00:00,Cape Town,2,69.76,0.0,0.02,69.44,0.18,0.0,1.63,6.8
2025-09-16 14:00:00,Cape Town,2,69.64,0.0,0.02,69.68,0.18,0.0,1.56,6.5
2025-09-16 15:00:00,Cape Town,2,69.69,0.0,0.02,70.27,0.17,0.0,1.48,5.97
2025-09-16 16:00:00,Cape Town,2,69.71,0.0,0.03,71.02,0.17,0.0,1.37,5.38
2025-09-16 17:00:00,Cape Town,2,69.68,0.0,0.03,71.73,0.16,0.0,1.26,4.86
2025-09-16 18:00:00,Cape Town,2,69.77,0.0,0.03,72.36,0.15,0.0,1.18,4.46
2025-09-16 19:00:00,Cape Town,2,69.86,0.0,0.03,72.94,0.15,0.0,1.12,4.17
2025-09-16 20:00:00,Cape Town,2,69.84,0.0,0.03,73.12,0.14,0.0,1.06,3.9
2025-09-16 21:00:00,Cape Town,2,69.99,0.0,0.03,73.14,0.14,0.0,1.01,3.65
2025-09-16 22:00:00,Cape Town,2,70.17,0.0,0.04,73.13,0.14,0.0,0.97,3.45
2025-09-16 23:00:00,Cape Town,2,70.18,0.0,0.04,72.83,0.13,0.0,0.94,3.33
2025-09-17 00:00:00,Cape Town,2,70.27,0.0,0.04,72.59,0.13,0.0,0.92,3.29
2025-09-17 01:00:00,Cape Town,2,70.38,0.0,0.04,72.38,0.13,0.0,0.9,3.25
2025-09-17 02:00:00,Cape Town,2,70.43,0.0,0.04,72.15,0.13,0.0,0.88,3.19
2025-09-17 03:00:00,Cape Town,2,70.52,0.0,0.04,72.02,0.12,0.0,0.84,3.07
2025-09-17 04:00:00,Cape Town,2,70.68,0.0,0.04,72.26,0.12,0.0,0.81,2.93
2025-09-17 05:00:00,Cape Town,2,71.08,0.0,0.04,72.63,0.11,0.0,0.77,2.81
2025-09-17 06:00:00,Cape Town,2,71.39,0.0,0.04,73.05,0.11,0.0,0.74,2.72
2025-09-17 07:00:00,Cape Town,2,71.72,0.0,0.05,73.58,0.1,0.0,0.72,2.69
2025-09-17 08:00:00,Cape Town,2,72.08,0.0,0.05,73.94,0.1,0.0,0.7,2.67
2025-09-17 09:00:00,Cape Town,2,72.3,0.0,0.05,74.24,0.1,0.0,0.69,2.68
2025-09-17 10:00:00,Cape Town,2,72.43,0.0,0.05,74.45,0.1,0.0,0.68,2.68
2025-09-17 11:00:00,Cape Town,2,72.54,0.0,0.04,74.09,0.1,0.0,0.67,2.66
2025-09-17 12:00:00,Cape Town,2,72.43,0.0,0.04,73.67,0.1,0.0,0.65,2.58
2025-09-17 12:00:00,Cape Town,2,72.54,0.0,0.03,73.73,0.1,0.0,0.68,2.77
2025-09-17 13:00:00,Cape Town,2,72.14,0.01,0.04,73.07,0.09,0.0,0.63,2.48
2025-09-17 13:00:00,Cape Town,2,72.39,0.0,0.03,73.17,0.1,0.0,0.65,2.58
2025-09-17 14:00:00,Cape Town,2,72.41,0.0,0.03,72.68,0.1,0.0,0.62,2.37
2025-09-17 15:00:00,Cape Town,2,72.25,0.0,0.03,72.26,0.09,0.0,0.59,2.17
2025-09-17 16:00:00,Cape Town,2,72.21,0.0,0.03,72.04,0.09,0.0,0.57,2.07
2025-09-17 17:00:00,Cape Town,2,72.16,0.0,0.04,72.07,0.09,0.0,0.56,1.99
2025-09-17 18:00:00,Cape Town,2,72.29,0.0,0.04,72.21,0.09,0.0,0.55,1.96
2025-09-17 19:00:00,Cape Town,2,72.45,0.0,0.04,72.3,0.09,0.0,0.55,1.96
2025-09-17 20:00:00,Cape Town,2,72.47,0.0,0.04,72.66,0.09,0.0,0.54,1.97
2025-09-17 21:00:00,Cape Town,2,72.72,0.0,0.04,73.14,0.09,0.0,0.53,1.94
2025-09-17 22:00:00,Cape Town,2,72.88,0.0,0.04,73.72,0.08,0.0,0.52,1.86
2025-09-17 23:00:00,Cape Town,2,73.1,0.0,0.04,74.41,0.08,0.0,0.51,1.78
2025-09-18 00:00:00,Cape Town,2,73.17,0.0,0.04,74.62,0.08,0.0,0.5,1.7
2025-09-18 01:00:00,Cape Town,2,72.83,0.0,0.04,74.33,0.08,0.0,0.5,1.62
2025-09-18 02:00:00,Cape Town,2,72.49,0.0,0.05,74.11,0.09,0.0,0.51,1.62
2025-09-18 03:00:00,Cape Town,2,71.9,0.0,0.05,73.19,0.09,0.0,0.52,1.62
2025-09-18 04:00:00,Cape Town,2,71.32,0.0,0.05,72.54,0.1,0.0,0.53,1.68
2025-09-18 05:00:00,Cape Town,2,71.04,0.0,0.04,72.28,0.11,0.0,0.54,1.78
2025-09-18 06:00:00,Cape Town,2,70.98,0.0,0.04,72.66,0.11,0.0,0.53,1.82
2025-09-18 07:00:00,Cape Town,2,71.2,0.0,0.05,72.95,0.11,0.0,0.52,1.86
2025-09-18 08:00:00,Cape Town,2,71.56,0.0,0.05,73.05,0.12,0.0,0.5,1.92
2025-09-18 09:00:00,Cape Town,2,71.67,0.01,0.05,72.77,0.12,0.0,0.5,1.93
2025-09-18 10:00:00,Cape Town,2,71.78,0.01,0.04,72.02,0.11,0.0,0.5,1.91
2025-09-18 11:00:00,Cape Town,2,71.73,0.01,0.04,71.36,0.11,0.0,0.5,1.88
2025-09-18 12:00:00,Cape Town,2,71.47,0.01,0.04,70.47,0.1,0.0,0.5,1.85
2025-09-18 13:00:00,Cape Town,2,71.34,0.01,0.04,69.64,0.09,0.0,0.5,1.82
2025-09-18 14:00:00,Cape Town,2,71.19,0.01,0.04,69.0,0.09,0.0,0.5,1.78
2025-09-18 15:00:00,Cape Town,2,71.06,0.01,0.04,68.35,0.09,0.0,0.5,1.74
2025-09-18 16:00:00,Cape Town,2,70.86,0.0,0.05,67.85,0.08,0.0,0.5,1.7
2025-09-18 17:00:00,Cape Town,2,70.82,0.0,0.05,67.48,0.08,0.0,0.5,1.65
2025-09-18 18:00:00,Cape Town,2,70.79,0.0,0.06,67.31,0.08,0.0,0.5,1.6
2025-09-18 19:00:00,Cape Town,2,70.78,0.0,0.06,67.2,0.08,0.0,0.5,1.55
2025-09-18 20:00:00,Cape Town,2,70.74,0.0,0.06,67.35,0.09,0.0,0.5,1.49
2025-09-18 21:00:00,Cape Town,2,70.76,0.0,0.05,67.72,0.09,0.0,0.5,1.43
2025-09-18 22:00:00,Cape Town,2,70.89,0.0,0.05,68.16,0.1,0.0,0.5,1.38
2025-09-18 23:00:00,Cape Town,2,70.92,0.0,0.06,68.57,0.11,0.0,0.5,1.37
2025-09-19 00:00:00,Cape Town,2,71.08,0.0,0.06,68.85,0.12,0.0,0.5,1.43
2025-09-19 01:00:00,Cape Town,2,71.18,0.0,0.07,69.16,0.14,0.0,0.5,1.56
2025-09-19 02:00:00,Cape Town,2,71.41,0.0,0.09,69.23,0.16,0.01,0.5,1.75
2025-09-19 03:00:00,Cape Town,2,71.6,0.0,0.12,69.44,0.19,0.03,0.51,2.03
2025-09-19 04:00:00,Cape Town,2,71.69,0.0,0.15,69.65,0.23,0.04,0.53,2.35
2025-09-19 05:00:00,Cape Town,2,71.68,0.0,0.18,69.97,0.26,0.04,0.62,2.72
2025-09-19 06:00:00,Cape Town,2,71.49,0.0,0.21,70.1,0.29,0.05,0.73,3.15
2025-09-19 07:00:00,Cape Town,2,71.42,0.0,0.26,69.91,0.31,0.05,0.85,3.61
2025-09-19 08:00:00,Cape Town,2,71.64,0.02,0.27,69.6,0.33,0.05,0.98,4.05
2025-09-19 09:00:00,Cape Town,2,72.27,0.04,0.25,69.47,0.35,0.06,1.13,4.5
2025-09-19 10:00:00,Cape Town,2,73.11,0.05,0.23,70.0,0.38,0.07,1.33,5.02
2025-09-19 11:00:00,Cape Town,2,73.9,0.04,0.19,71.16,0.41,0.08,1.58,5.63
2025-09-19 12:00:00,Cape Town,2,74.22,0.04,0.16,72.19,0.43,0.09,1.86,6.27
2025-09-19 13:00:00,Cape Town,2,74.12,0.03,0.15,73.09,0.46,0.1,2.13,6.9
2025-09-19 14:00:00,Cape Town,2,73.99,0.03,0.15,74.13,0.47,0.1,2.33,7.58
2025-09-19 15:00:00,Cape Town,2,73.49,0.03,0.17,74.84,0.49,0.09,2.44,8.13
2025-09-19 16:00:00,Cape Town,2,73.24,0.03,0.23,75.1,0.51,0.08,2.47,8.44
2025-09-19 17:00:00,Cape Town,2,73.08,0.01,0.32,74.83,0.52,0.07,2.45,8.66
2025-09-19 18:00:00,Cape Town,2,72.77,0.0,0.41,73.72,0.53,0.06,2.42,8.78
2025-09-19 19:00:00,Cape Town,2,72.43,0.0,0.48,72.25,0.54,0.05,2.34,8.58
2025-09-19 20:00:00,Cape Town,2,72.76,0.0,0.57,71.3,0.56,0.05,2.33,8.23
2025-09-19 21:00:00,Cape Town,2,74.31,0.0,0.68,70.77,0.61,0.07,2.54,8.15
2025-09-19 22:00:00,Cape Town,2,77.26,0.0,0.78,70.55,0.68,0.1,2.95,8.35
2025-09-19 23:00:00,Cape Town,2,81.13,0.0,0.86,69.96,0.79,0.14,3.38,8.6
2025-09-20 00:00:00,Cape Town,2,89.24,0.0,1.0,67.91,1.13,0.22,3.75,8.82
2025-09-20 01:00:00,Cape Town,2,103.83,0.0,1.33,64.82,1.69,0.35,4.28,9.25
2025-09-20 02:00:00,Cape Town,2,116.06,0.0,1.64,62.21,1.94,0.38,4.85,9.96
2025-09-20 03:00:00,Cape Town,2,107.92,0.0,1.37,61.76,1.48,0.25,4.79,10.5
2025-09-20 04:00:00,Cape Town,2,87.11,0.0,0.81,63.34,0.93,0.11,4.31,11.49
2025-09-20 05:00:00,Cape Town,2,74.98,0.0,0.37,67.2,0.58,0.04,3.86,12.31
2025-09-20 06:00:00,Cape Town,2,73.45,0.0,0.22,68.91,0.5,0.01,3.96,14.21
2025-09-20 07:00:00,Cape Town,2,73.15,0.01,0.18,69.39,0.49,0.0,4.04,15.56
2025-09-20 08:00:00,Cape Town,2,72.77,0.01,0.13,69.04,0.44,0.0,3.63,14.31
2025-09-20 09:00:00,Cape Town,2,72.13,0.02,0.09,68.15,0.38,0.0,3.0,11.99
2025-09-20 10:00:00,Cape Town,2,71.64,0.01,0.06,67.13,0.32,0.0,2.34,9.55
2025-09-20 11:00:00,Cape Town,2,70.87,0.01,0.04,65.88,0.26,0.0,1.7,7.09
2025-09-20 12:00:00,Cape Town,2,70.18,0.01,0.03,64.27,0.23,0.0,1.31,5.56
2025-09-20 13:00:00,Cape Town,2,69.55,0.01,0.03,62.86,0.22,0.0,1.14,4.86
2025-09-20 14:00:00,Cape Town,2,69.39,0.01,0.03,62.66,0.21,0.0,1.06,4.46
2025-09-20 15:00:00,Cape Town,2,69.54,0.01,0.03,63.39,0.21,0.0,1.02,4.24
2025-09-20 16:00:00,Cape Town,2,69.86,0.01,0.04,64.58,0.2,0.0,0.98,4.05
2025-09-20 17:00:00,Cape Town,2,70.23,0.0,0.05,65.74,0.19,0.0,0.93,3.84
2025-09-20 18:00:00,Cape Town,2,70.41,0.0,0.06,66.46,0.18,0.0,0.88,3.62
2025-09-20 19:00:00,Cape Town,2,70.5,0.0,0.06,66.71,0.17,0.0,0.83,3.4
2025-09-20 20:00:00,Cape Town,2,70.42,0.0,0.06,66.59,0.16,0.0,0.79,3.17
2025-09-20 21:00:00,Cape Town,2,70.33,0.0,0.06,66.13,0.15,0.0,0.75,2.95
2025-09-20 22:00:00,Cape Town,2,70.2,0.0,0.06,65.47,0.14,0.0,0.72,2.79
2025-09-20 23:00:00,Cape Town,2,70.03,0.0,0.06,64.55,0.13,0.0,0.71,2.69
2025-09-21 00:00:00,Cape Town,2,69.91,0.0,0.06,63.83,0.13,0.0,0.7,2.65
2025-09-21 01:00:00,Cape Town,2,69.76,0.0,0.06,63.14,0.12,0.0,0.71,2.63
2025-09-21 02:00:00,Cape Town,2,69.56,0.0,0.06,62.41,0.12,0.0,0.72,2.62
2025-09-21 03:00:00,Cape Town,2,69.42,0.0,0.06,61.97,0.12,0.0,0.72,2.63
2025-09-21 04:00:00,Cape Town,2,69.26,0.0,0.06,61.73,0.12,0.0,0.72,2.62
2025-09-21 05:00:00,Cape Town,2,69.07,0.0,0.05,61.63,0.11,0.0,0.71,2.53
2025-09-21 06:00:00,Cape Town,2,68.96,0.0,0.05,61.47,0.12,0.0,0.71,2.51
2025-09-21 07:00:00,Cape Town,2,68.92,0.0,0.06,61.33,0.13,0.0,0.73,2.61
2025-09-21 08:00:00,Cape Town,2,68.88,0.0,0.07,61.29,0.15,0.0,0.77,2.78
2025-09-21 09:00:00,Cape Town,2,68.96,0.01,0.07,61.22,0.16,0.0,0.8,2.92
2025-09-21 10:00:00,Cape Town,2,68.93,0.01,0.06,61.16,0.16,0.0,0.82,3.01
2025-09-21 11:00:00,Cape Town,2,68.9,0.01,0.05,61.11,0.17,0.0,0.83,3.09
2025-09-21 12:00:00,Cape Town,2,68.84,0.01,0.05,61.05,0.17,0.0,0.82,3.05
2025-09-21 13:00:00,Cape Town,2,68.81,0.01,0.05,60.97,0.17,0.0,0.82,2.93
2025-09-05 12:00:00,London,2,110.7,0.52,2.01,71.73,1.76,0.28,0.67,1.37
2025-09-05 13:00:00,London,2,110.34,0.5,2.03,74.97,1.9,0.24,0.84,1.75
2025-09-05 14:00:00,London,2,110.07,0.49,2.14,77.96,2.08,0.19,1.04,2.25
2025-09-05 15:00:00,London,2,109.87,0.5,2.37,80.32,2.32,0.14,1.24,2.8
2025-09-05 16:00:00,London,2,110.04,0.49,2.62,81.72,2.48,0.1,1.36,3.19
2025-09-05 17:00:00,London,2,110.31,0.46,2.97,81.95,2.61,0.07,1.4,3.35
2025-09-05 18:00:00,London,2,110.77,0.29,3.66,80.78,2.73,0.05,1.36,3.32
2025-09-05 19:00:00,London,2,111.06,0.09,4.48,79.05,2.88,0.05,1.31,3.22
2025-09-05 20:00:00,London,2,110.99,0.0,5.04,77.57,3.08,0.04,1.3,3.17
2025-09-05 21:00:00,London,2,111.03,0.0,5.5,76.34,3.33,0.04,1.34,3.19
2025-09-05 22:00:00,London,2,110.89,0.0,5.76,75.5,3.49,0.04,1.38,3.21
2025-09-05 23:00:00,London,2,110.44,0.0,5.51,75.35,3.37,0.04,1.37,3.11
2025-09-06 00:00:00,London,2,109.87,0.0,4.98,75.34,3.08,0.07,1.34,2.96
2025-09-06 01:00:00,London,2,109.76,0.0,4.5,75.41,2.83,0.13,1.33,2.9
2025-09-06 02:00:00,London,2,109.9,0.0,4.33,74.82,2.75,0.23,1.39,3.02
2025-09-06 03:00:00,London,2,110.46,0.0,5.05,72.96,3.13,0.31,1.68,3.67
2025-09-06 04:00:00,London,2,111.57,0.0,5.66,70.15,3.48,0.38,2.2,4.74
2025-09-06 05:00:00,London,2,112.89,0.0,6.52,66.19,3.88,0.42,2.91,6.05
2025-09-06 06:00:00,London,2,113.77,0.0,7.19,61.76,4.12,0.46,3.54,7.02
2025-09-06 07:00:00,London,1,114.83,0.0,7.35,57.66,4.03,0.51,3.88,7.39
2025-09-06 08:00:00,London,1,117.0,0.24,7.41,54.3,3.9,0.58,4.01,7.48
2025-09-06 09:00:00,London,1,120.56,0.93,6.99,52.22,3.82,0.64,4.11,7.71
2025-09-06 10:00:00,London,1,125.21,1.53,6.62,52.48,3.77,0.67,4.34,8.32
2025-09-06 11:00:00,London,1,129.71,1.74,6.14,57.36,3.67,0.67,4.73,9.21
2025-09-06 12:00:00,London,2,133.04,1.55,5.26,68.89,3.47,0.65,5.56,10.32
2025-09-06 13:00:00,London,2,134.53,1.08,4.14,83.84,3.15,0.63,7.0,11.52
2025-09-06 14:00:00,London,2,132.05,0.63,2.85,96.54,2.6,0.57,7.81,11.44
2025-09-06 15:00:00,London,3,127.98,0.44,2.3,102.99,2.3,0.54,8.01,10.99
2025-09-06 16:00:00,London,3,124.02,0.39,2.27,104.67,2.13,0.55,7.59,10.21
2025-09-06 17:00:00,London,3,120.31,0.36,2.5,103.35,2.06,0.59,6.71,9.09
2025-09-06 18:00:00,London,2,116.76,0.29,3.05,99.69,2.12,0.64,5.69,7.97
2025-09-06 19:00:00,London,2,113.67,0.13,3.82,95.58,2.22,0.71,4.81,7.05
2025-09-06 20:00:00,London,2,112.71,0.0,4.33,93.05,2.31,0.85,4.27,6.51
2025-09-06 21:00:00,London,2,111.69,0.0,4.59,91.18,2.41,1.02,3.98,6.25
2025-09-06 22:00:00,London,2,111.12,0.0,4.95,88.61,2.52,1.21,3.78,6.14
2025-09-06 23:00:00,London,2,110.58,0.0,5.24,85.21,2.58,1.39,3.54,5.99
2025-09-07 00:00:00,London,2,110.6,0.0,5.62,81.37,2.65,1.51,3.31,5.81
2025-09-07 01:00:00,London,2,111.16,0.0,6.06,77.45,2.73,1.62,3.15,5.62
2025-09-07 02:00:00,London,2,111.87,0.0,6.56,73.58,2.86,1.7,3.08,5.53
2025-09-07 03:00:00,London,2,112.28,0.0,7.14,70.16,3.08,1.72,3.11,5.56
2025-09-07 04:00:00,London,2,111.97,0.0,7.57,66.97,3.27,1.7,3.15,5.57
2025-09-07 05:00:00,London,2,111.24,0.0,7.85,64.95,3.42,1.63,3.21,5.57
2025-09-07 06:00:00,London,2,110.26,0.0,7.94,63.5,3.5,1.52,3.3,5.61
2025-09-07 07:00:00,London,2,109.38,0.0,7.96,62.62,3.56,1.41,3.42,5.72
2025-09-07 08:00:00,London,2,108.56,0.05,8.1,61.65,3.58,1.31,3.56,5.85
2025-09-07 09:00:00,London,2,107.35,0.26,8.19,60.36,3.61,1.27,3.7,6.0
2025-09-07 10:00:00,London,1,106.15,0.61,8.01,58.95,3.65,1.3,3.84,6.21
2025-09-07 11:00:00,London,1,105.08,0.89,7.72,57.83,3.69,1.44,3.98,6.51
2025-09-07 12:00:00,London,1,104.15,1.11,7.52,58.06,3.85,1.64,4.16,6.98
2025-09-07 13:00:00,London,2,103.21,1.4,6.94,61.8,4.05,1.79,4.4,7.74
2025-09-07 14:00:00,London,2,103.4,0.8,7.81,65.9,4.24,1.92,4.76,8.87
2025-09-07 15:00:00,London,2,104.63,0.53,8.29,68.64,4.25,1.98,5.16,10.11
2025-09-07 16:00:00,London,2,106.21,0.41,8.42,69.54,4.16,1.8,5.44,10.86
2025-09-07 17:00:00,London,2,107.26,0.27,8.28,70.18,3.85,1.35,5.38,10.44
2025-09-07 18:00:00,London,2,106.97,0.18,7.82,71.56,3.55,0.79,4.87,9.06
2025-09-07 19:00:00,London,2,106.59,0.07,7.18,73.8,3.39,0.38,4.34,8.14
2025-09-07 20:00:00,London,2,105.94,0.0,6.31,75.46,3.23,0.17,4.34,8.76
2025-09-07 21:00:00,London,2,107.39,0.0,6.14,76.44,3.38,0.09,4.7,10.26
2025-09-07 22:00:00,London,2,108.58,0.0,6.26,76.26,3.57,0.05,4.83,11.14
2025-09-07 23:00:00,London,2,108.52,0.0,6.27,74.94,3.58,0.04,4.48,10.57
2025-09-08 00:00:00,London,2,108.13,0.0,5.79,73.66,3.2,0.04,3.53,8.24
2025-09-08 01:00:00,London,2,107.29,0.0,4.69,72.3,2.54,0.08,2.31,5.35
2025-09-08 02:00:00,London,2,105.47,0.0,2.99,72.05,1.61,0.1,1.29,3.09
2025-09-08 03:00:00,London,2,104.49,0.0,2.46,72.53,1.33,0.08,0.92,2.37
2025-09-08 04:00:00,London,2,103.79,0.0,2.37,74.72,1.3,0.05,0.81,2.18
2025-09-08 05:00:00,London,2,103.22,0.0,2.32,77.83,1.31,0.03,0.75,2.05
2025-09-08 06:00:00,London,2,103.34,0.0,2.31,79.88,1.33,0.03,0.7,2.02
2025-09-08 07:00:00,London,2,103.92,0.0,2.34,79.75,1.38,0.03,0.68,2.08
2025-09-08 08:00:00,London,2,104.33,0.06,2.4,78.38,1.44,0.03,0.67,2.15
2025-09-08 09:00:00,London,2,104.77,0.22,2.23,77.33,1.46,0.03,0.67,2.17
2025-09-08 10:00:00,London,2,104.94,0.34,2.0,77.63,1.45,0.03,0.66,2.1
2025-09-08 11:00:00,London,2,104.45,0.35,1.79,79.16,1.41,0.02,0.66,1.97
2025-09-08 12:00:00,London,2,103.93,0.3,1.67,81.78,1.4,0.02,0.68,1.88
2025-09-08 13:00:00,London,2,103.6,0.24,1.61,84.09,1.4,0.02,0.71,1.87
2025-09-08 14:00:00,London,2,103.35,0.23,1.52,85.44,1.4,0.01,0.76,1.92
2025-09-08 15:00:00,London,2,103.26,0.24,1.45,85.99,1.41,0.01,0.81,2.0
2025-09-08 16:00:00,London,2,103.35,0.25,1.46,85.91,1.44,0.01,0.84,2.06
2025-09-08 17:00:00,London,2,103.63,0.23,1.7,84.89,1.52,0.01,0.86,2.15
2025-09-08 18:00:00,London,2,103.9,0.14,2.17,83.24,1.64,0.02,0.86,2.23
2025-09-08 19:00:00,London,2,104.0,0.04,2.58,81.6,1.71,0.02,0.84,2.25
2025-09-08 20:00:00,London,2,104.28,0.0,2.71,80.89,1.74,0.03,0.81,2.26
2025-09-08 21:00:00,London,2,104.47,0.0,2.71,81.06,1.73,0.03,0.79,2.23
2025-09-08 22:00:00,London,2,104.48,0.0,2.67,81.53,1.71,0.03,0.77,2.17
2025-09-08 23:00:00,London,2,104.48,0.0,2.59,82.01,1.65,0.03,0.72,2.01
2025-09-09 00:00:00,London,2,104.39,0.0,2.57,82.32,1.62,0.03,0.67,1.84
2025-09-09 01:00:00,London,2,104.38,0.0,2.62,82.08,1.63,0.04,0.64,1.71
2025-09-09 02:00:00,London,2,104.46,0.0,2.64,81.52,1.63,0.05,0.61,1.56
2025-09-09 03:00:00,London,2,104.71,0.0,2.63,80.72,1.61,0.05,0.56,1.4
2025-09-09 04:00:00,London,2,104.79,0.0,2.62,79.68,1.59,0.06,0.53,1.25
2025-09-09 05:00:00,London,2,105.17,0.0,2.63,78.75,1.57,0.08,0.5,1.14
2025-09-09 06:00:00,London,2,105.49,0.0,2.64,77.76,1.55,0.11,0.5,1.05
2025-09-09 07:00:00,London,2,105.82,0.0,2.64,76.62,1.53,0.16,0.5,0.99
2025-09-09 08:00:00,London,2,105.83,0.06,2.68,75.85,1.52,0.21,0.5,0.95
2025-09-09 09:00:00,London,2,105.82,0.22,2.53,75.52,1.53,0.27,0.5,0.94
2025-09-09 10:00:00,London,2,105.63,0.35,2.31,75.67,1.53,0.33,0.51,0.97
2025-09-09 11:00:00,London,2,105.41,0.36,2.13,76.27,1.52,0.38,0.54,1.03
2025-09-09 12:00:00,London,2,105.35,0.29,2.06,76.71,1.48,0.43,0.59,1.12
2025-09-09 12:00:00,London,2,104.48,0.23,1.62,78.35,1.15,0.68,0.61,1.18
2025-09-09 13:00:00,London,2,105.3,0.22,2.07,76.74,1.42,0.46,0.62,1.18
2025-09-09 13:00:00,London,2,104.42,0.19,1.62,79.05,1.15,0.64,0.62,1.19
2025-09-09 14:00:00,London,2,104.36,0.22,1.47,79.92,1.1,0.58,0.6,1.1
2025-09-09 15:00:00,London,2,103.92,0.23,1.35,80.42,1.04,0.56,0.59,0.98
2025-09-09 16:00:00,London,2,103.61,0.23,1.28,80.82,1.01,0.57,0.57,0.87
2025-09-09 17:00:00,London,2,103.44,0.21,1.34,81.41,1.01,0.61,0.54,0.78
2025-09-09 18:00:00,London,2,103.12,0.14,1.55,81.06,1.04,0.7,0.51,0.74
2025-09-09 19:00:00,London,2,102.98,0.05,1.84,80.2,1.1,0.82,0.5,0.75
2025-09-09 20:00:00,London,2,103.25,0.0,2.03,79.22,1.16,0.95,0.5,0.78
2025-09-09 21:00:00,London,2,103.46,0.0,2.12,78.09,1.19,1.07,0.5,0.8
2025-09-09 22:00:00,London,2,103.52,0.0,2.16,76.77,1.18,1.17,0.5,0.82
2025-09-09 23:00:00,London,2,104.09,0.0,2.17,75.07,1.15,1.26,0.5,0.83
2025-09-10 00:00:00,London,2,104.3,0.0,2.17,73.15,1.11,1.26,0.5,0.86
2025-09-10 01:00:00,London,2,104.42,0.0,2.05,71.85,1.02,1.09,0.5,0.9
2025-09-10 02:00:00,London,2,103.23,0.0,1.97,72.43,1.0,0.61,0.5,0.84
2025-09-10 03:00:00,London,2,103.15,0.0,1.73,73.21,0.85,0.41,0.5,0.8
2025-09-10 04:00:00,London,2,103.26,0.0,1.6,73.84,0.75,0.28,0.5,0.81
2025-09-10 05:00:00,London,2,103.51,0.0,1.64,74.21,0.74,0.18,0.5,0.79
2025-09-10 06:00:00,London,2,104.27,0.0,1.9,73.83,0.83,0.12,0.5,0.79
2025-09-10 07:00:00,London,2,105.67,0.0,2.18,72.68,0.93,0.11,0.54,0.87
2025-09-10 08:00:00,London,2,108.65,0.0,2.44,71.58,1.04,0.14,0.65,1.06
2025-09-10 09:00:00,London,2,113.74,0.01,2.59,72.17,1.11,0.16,0.82,1.27
2025-09-10 10:00:00,London,2,118.45,0.03,2.68,72.67,1.13,0.17,0.98,1.45
2025-09-10 11:00:00,London,2,121.36,0.06,2.95,72.4,1.28,0.18,1.08,1.58
2025-09-10 12:00:00,London,2,121.23,0.11,3.31,70.64,1.45,0.17,1.12,1.64
2025-09-10 13:00:00,London,2,119.74,0.16,3.42,69.12,1.52,0.15,1.1,1.62
2025-09-10 14:00:00,London,2,118.01,0.16,3.4,68.34,1.52,0.13,1.06,1.6
2025-09-10 15:00:00,London,2,118.39,0.14,3.34,68.92,1.49,0.13,1.07,1.64
2025-09-10 16:00:00,London,2,121.48,0.1,3.32,70.27,1.45,0.14,1.09,1.7
2025-09-10 17:00:00,London,2,127.31,0.09,3.14,72.75,1.36,0.16,1.1,1.76
2025-09-10 18:00:00,London,2,133.16,0.07,3.02,74.81,1.29,0.14,1.09,1.92
2025-09-10 19:00:00,London,2,134.68,0.03,3.12,76.08,1.31,0.09,1.24,2.46
2025-09-10 20:00:00,London,2,125.28,0.0,2.96,73.75,1.33,0.06,1.88,4.02
2025-09-10 21:00:00,London,2,111.42,0.0,2.48,64.93,1.26,0.1,2.41,5.41
2025-09-10 22:00:00,London,2,118.37,0.0,2.12,64.83,1.1,0.16,2.18,5.39
2025-09-10 23:00:00,London,2,136.26,0.0,1.8,73.64,0.95,0.18,1.76,4.86
2025-09-11 00:00:00,London,2,142.91,0.0,1.67,77.43,0.91,0.16,1.48,4.52
2025-09-11 01:00:00,London,2,140.35,0.0,1.6,77.21,0.89,0.14,1.28,4.11
2025-09-11 02:00:00,London,2,140.59,0.0,1.54,78.01,0.86,0.12,1.09,3.41
2025-09-11 03:00:00,London,2,146.34,0.0,1.5,81.33,0.84,0.1,0.99,2.92
2025-09-11 04:00:00,London,2,147.57,0.0,1.51,83.01,0.85,0.09,1.03,2.8
2025-09-11 05:00:00,London,2,140.0,0.0,1.54,82.56,0.86,0.07,1.14,2.9
2025-09-11 06:00:00,London,2,130.77,0.0,1.63,80.75,0.9,0.05,1.29,3.0
2025-09-11 07:00:00,London,2,126.24,0.0,1.7,78.86,0.93,0.03,1.45,3.13
2025-09-11 08:00:00,London,2,124.85,0.02,2.01,76.7,1.07,0.03,1.56,3.16
