Date,City,Type,Description,Temperature,Feels Like,Min Temp,Max Temp,Humidity,Wind Speed,Wind Deg,Wind Gust,Visibility
2025-09-22 04:00:00,Cape Town,Clear,clear sky,286.52,286.18,286.52,286.52,87.0,4.89,44.0,7.6,10000.0
2025-09-22 05:00:00,Cape Town,Clear,clear sky,286.7366666666667,286.43666666666667,286.7366666666667,286.7366666666667,87.66666666666667,3.4433333333333334,136.0,7.123333333333333,10000.0
2025-09-22 06:00:00,Cape Town,Clear,clear sky,286.9533333333333,286.6933333333333,286.9533333333333,286.9533333333333,88.33333333333333,1.9966666666666666,228.0,6.6466666666666665,10000.0
2025-09-22 07:00:00,Cape Town,Rain,light rain,287.17,286.95,287.17,287.17,89.0,0.55,320.0,6.17,10000.0
2025-09-22 08:00:00,Cape Town,Rain,light rain,287.62,287.34999999999997,287.62,287.62,85.33333333333333,2.376666666666667,274.3333333333333,6.693333333333333,10000.0
2025-09-22 09:00:00,Cape Town,Rain,light rain,288.07,287.75,288.07,288.07,81.66666666666667,4.203333333333334,228.66666666666669,7.216666666666667,10000.0
2025-09-22 10:00:00,Cape Town,Rain,light rain,288.52,288.15,288.52,288.52,78.0,6.03,183.0,7.74,10000.0
2025-09-22 11:00:00,Cape Town,Rain,light rain,289.0,288.46999999999997,289.0,289.0,70.0,5.236666666666666,190.33333333333334,6.37,10000.0
2025-09-22 12:00:00,Cape Town,Rain,light rain,289.47999999999996,288.79,289.47999999999996,289.47999999999996,62.0,4.443333333333333,197.66666666666666,5.0,10000.0
2025-09-22 13:00:00,Cape Town,Clear,clear sky,289.96,289.11,289.96,289.96,54.0,3.65,205.0,3.63,10000.0
2025-09-22 14:00:00,Cape Town,Clear,clear sky,289.6533333333333,288.8233333333333,289.6533333333333,289.6533333333333,56.0,3.973333333333333,201.66666666666666,4.09,10000.0
2025-09-22 15:00:00,Cape Town,Clear,clear sky,289.3466666666667,288.5366666666667,289.3466666666667,289.3466666666667,58.0,4.296666666666667,198.33333333333334,4.55,10000.0
2025-09-22 16:00:00,Cape Town,Clear,clear sky,289.04,288.25,289.04,289.04,60.0,4.62,195.0,5.01,10000.0
2025-09-22 17:00:00,Cape Town,Clear,clear sky,288.44666666666666,287.68333333333334,288.44666666666666,288.44666666666666,63.333333333333336,4.256666666666667,187.66666666666666,4.863333333333333,10000.0
2025-09-22 18:00:00,Cape Town,Clear,clear sky,287.85333333333335,287.1166666666667,287.85333333333335,287.85333333333335,66.66666666666667,3.893333333333333,180.33333333333334,4.716666666666667,10000.0
2025-09-22 19:00:00,Cape Town,Clear,clear sky,287.26,286.55,287.26,287.26,70.0,3.53,173.0,4.57,10000.0
2025-09-22 20:00:00,Cape Town,Clear,clear sky,287.06666666666666,286.37333333333333,287.06666666666666,287.06666666666666,71.33333333333333,3.5566666666666666,171.66666666666666,4.733333333333333,10000.0
2025-09-22 21:00:00,Cape Town,Clear,clear sky,286.87333333333333,286.19666666666666,286.87333333333333,286.87333333333333,72.66666666666667,3.583333333333333,170.33333333333334,4.8966666666666665,10000.0
2025-09-22 22:00:00,Cape Town,Clear,clear sky,286.68,286.02,286.68,286.68,74.0,3.61,169.0,5.06,10000.0
2025-09-22 23:00:00,Cape Town,Clear,clear sky,286.49333333333334,285.8333333333333,286.49333333333334,286.49333333333334,74.66666666666667,3.48,168.33333333333334,4.9799999999999995,10000.0
2025-09-23 00:00:00,Cape Town,Clear,clear sky,286.3066666666667,285.64666666666665,286.3066666666667,286.3066666666667,75.33333333333333,3.35,167.66666666666666,4.9,10000.0
2025-09-23 01:00:00,Cape Town,Clear,clear sky,286.12,285.46,286.12,286.12,76.0,3.22,167.0,4.82,10000.0
2025-09-23 02:00:00,Cape Town,Clear,clear sky,285.98,285.31333333333333,285.98,285.98,76.33333333333333,3.1033333333333335,164.33333333333334,4.680000000000001,10000.0
2025-09-23 03:00:00,Cape Town,Clear,clear sky,285.84,285.16666666666663,285.84,285.84,76.66666666666667,2.986666666666667,161.66666666666666,4.54,10000.0
2025-09-23 04:00:00,Cape Town,Clouds,few clouds,285.7,285.02,285.7,285.7,77.0,2.87,159.0,4.4,10000.0
2025-09-23 05:00:00,Cape Town,Clouds,few clouds,286.12,285.44666666666666,286.12,286.12,75.66666666666667,2.92,160.66666666666666,4.656666666666667,10000.0
2025-09-23 06:00:00,Cape Town,Clouds,few clouds,286.53999999999996,285.87333333333333,286.53999999999996,286.53999999999996,74.33333333333333,2.97,162.33333333333334,4.913333333333333,10000.0
2025-09-23 07:00:00,Cape Town,Clouds,scattered clouds,286.96,286.3,286.96,286.96,73.0,3.02,164.0,5.17,10000.0
2025-09-23 08:00:00,Cape Town,Clouds,scattered clouds,287.8066666666667,287.15333333333336,287.8066666666667,287.8066666666667,70.0,3.4033333333333333,169.66666666666666,5.323333333333333,10000.0
2025-09-23 09:00:00,Cape Town,Clouds,scattered clouds,288.6533333333333,288.00666666666666,288.6533333333333,288.6533333333333,67.0,3.7866666666666666,175.33333333333334,5.476666666666667,10000.0
2025-09-23 10:00:00,Cape Town,Clouds,overcast clouds,289.5,288.86,289.5,289.5,64.0,4.17,181.0,5.63,10000.0
2025-09-23 11:00:00,Cape Town,Clouds,overcast clouds,289.29333333333335,288.73,289.29333333333335,289.29333333333335,67.66666666666667,5.406666666666666,178.66666666666666,6.973333333333334,10000.0
2025-09-23 12:00:00,Cape Town,Clouds,overcast clouds,289.08666666666664,288.6,289.08666666666664,289.08666666666664,71.33333333333333,6.643333333333333,176.33333333333334,8.316666666666666,10000.0
2025-09-23 13:00:00,Cape Town,Rain,light rain,288.88,288.47,288.88,288.88,75.0,7.88,174.0,9.66,10000.0
2025-09-23 14:00:00,Cape Town,Rain,light rain,288.6,288.08333333333337,288.6,288.6,72.0,8.093333333333334,172.0,10.056666666666667,10000.0
2025-09-23 15:00:00,Cape Town,Rain,light rain,288.32,287.69666666666666,288.32,288.32,69.0,8.306666666666667,170.0,10.453333333333333,10000.0
2025-09-23 16:00:00,Cape Town,Clouds,overcast clouds,288.04,287.31,288.04,288.04,66.0,8.52,168.0,10.85,10000.0
2025-09-23 17:00:00,Cape Town,Clouds,overcast clouds,287.65333333333336,286.8833333333333,287.65333333333336,287.65333333333336,66.0,8.683333333333334,165.66666666666666,11.35,10000.0
2025-09-23 18:00:00,Cape Town,Clouds,overcast clouds,287.26666666666665,286.45666666666665,287.26666666666665,287.26666666666665,66.0,8.846666666666666,163.33333333333334,11.85,10000.0
2025-09-23 19:00:00,Cape Town,Clouds,broken clouds,286.88,286.03,286.88,286.88,66.0,9.01,161.0,12.35,10000.0
2025-09-23 20:00:00,Cape Town,Clouds,broken clouds,286.80333333333334,285.90999999999997,286.80333333333334,286.80333333333334,64.66666666666667,9.453333333333333,158.33333333333334,12.746666666666666,10000.0
2025-09-23 21:00:00,Cape Town,Clouds,broken clouds,286.72666666666663,285.79,286.72666666666663,286.72666666666663,63.333333333333336,9.896666666666667,155.66666666666666,13.143333333333333,10000.0
2025-09-23 22:00:00,Cape Town,Clear,clear sky,286.65,285.67,286.65,286.65,62.0,10.34,153.0,13.54,10000.0
2025-09-23 23:00:00,Cape Town,Clear,clear sky,286.60999999999996,285.59333333333336,286.60999999999996,286.60999999999996,60.666666666666664,10.45,151.66666666666666,13.76,10000.0
2025-09-24 00:00:00,Cape Town,Clear,clear sky,286.57,285.51666666666665,286.57,286.57,59.333333333333336,10.56,150.33333333333334,13.979999999999999,10000.0
2025-09-24 01:00:00,Cape Town,Clear,clear sky,286.53,285.44,286.53,286.53,58.0,10.67,149.0,14.2,10000.0
2025-09-24 02:00:00,Cape Town,Clear,clear sky,286.46,285.38,286.46,286.46,58.666666666666664,10.523333333333333,147.0,14.15,10000.0
2025-09-24 03:00:00,Cape Town,Clear,clear sky,286.39,285.32,286.39,286.39,59.333333333333336,10.376666666666667,145.0,14.1,10000.0
2025-09-24 04:00:00,Cape Town,Clouds,few clouds,286.32,285.26,286.32,286.32,60.0,10.23,143.0,14.05,10000.0
2025-09-24 05:00:00,Cape Town,Clouds,few clouds,286.57,285.54333333333335,286.57,286.57,60.333333333333336,9.826666666666666,142.0,13.753333333333334,10000.0
2025-09-24 06:00:00,Cape Town,Clouds,few clouds,286.82,285.82666666666665,286.82,286.82,60.666666666666664,9.423333333333334,141.0,13.456666666666667,10000.0
2025-09-24 07:00:00,Cape Town,Clouds,few clouds,287.07,286.11,287.07,287.07,61.0,9.02,140.0,13.16,10000.0
2025-09-24 08:00:00,Cape Town,Clouds,few clouds,288.0333333333333,287.0733333333333,288.0333333333333,288.0333333333333,57.333333333333336,8.9,139.33333333333334,12.596666666666668,10000.0
2025-09-24 09:00:00,Cape Town,Clouds,few clouds,288.99666666666667,288.0366666666667,288.99666666666667,288.99666666666667,53.666666666666664,8.78,138.66666666666666,12.033333333333333,10000.0
2025-09-24 10:00:00,Cape Town,Clear,clear sky,289.96,289.0,289.96,289.96,50.0,8.66,138.0,11.47,10000.0
2025-09-24 11:00:00,Cape Town,Clear,clear sky,290.2333333333333,289.32666666666665,290.2333333333333,290.2333333333333,51.0,9.753333333333334,143.66666666666666,12.223333333333334,10000.0
2025-09-24 12:00:00,Cape Town,Clear,clear sky,290.50666666666666,289.65333333333336,290.50666666666666,290.50666666666666,52.0,10.846666666666666,149.33333333333334,12.976666666666667,10000.0
2025-09-24 13:00:00,Cape Town,Clear,clear sky,290.78,289.98,290.78,290.78,53.0,11.94,155.0,13.73,10000.0
2025-09-24 14:00:00,Cape Town,Clear,clear sky,290.4,289.6166666666667,290.4,290.4,55.0,12.046666666666667,154.66666666666666,14.263333333333334,10000.0
2025-09-24 15:00:00,Cape Town,Clear,clear sky,290.02,289.25333333333333,290.02,290.02,57.0,12.153333333333332,154.33333333333334,14.796666666666667,10000.0
2025-09-24 16:00:00,Cape Town,Clear,clear sky,289.64,288.89,289.64,289.64,59.0,12.26,154.0,15.33,10000.0
2025-09-24 17:00:00,Cape Town,Clear,clear sky,289.1066666666667,288.3533333333333,289.1066666666667,289.1066666666667,61.0,11.016666666666666,151.0,14.163333333333334,10000.0
2025-09-24 18:00:00,Cape Town,Clear,clear sky,288.5733333333333,287.81666666666666,288.5733333333333,288.5733333333333,63.0,9.773333333333333,148.0,12.996666666666666,10000.0
2025-09-24 19:00:00,Cape Town,Clear,clear sky,288.04,287.28,288.04,288.04,65.0,8.53,145.0,11.83,10000.0
2025-09-24 20:00:00,Cape Town,Clear,clear sky,287.62666666666667,286.85999999999996,287.62666666666667,287.62666666666667,66.33333333333333,7.989999999999999,143.0,11.293333333333333,10000.0
2025-09-24 21:00:00,Cape Town,Clear,clear sky,287.21333333333337,286.44,287.21333333333337,287.21333333333337,67.66666666666667,7.45,141.0,10.756666666666668,10000.0
2025-09-24 22:00:00,Cape Town,Clear,clear sky,286.8,286.02,286.8,286.8,69.0,6.91,139.0,10.22,10000.0
2025-09-24 23:00:00,Cape Town,Clear,clear sky,286.49333333333334,285.74333333333334,286.49333333333334,286.49333333333334,71.33333333333333,6.41,138.0,9.563333333333334,10000.0
2025-09-25 00:00:00,Cape Town,Clear,clear sky,286.18666666666667,285.46666666666664,286.18666666666667,286.18666666666667,73.66666666666667,5.91,137.0,8.906666666666666,10000.0
2025-09-25 01:00:00,Cape Town,Clear,clear sky,285.88,285.19,285.88,285.88,76.0,5.41,136.0,8.25,10000.0
2025-09-25 02:00:00,Cape Town,Clear,clear sky,285.61333333333334,284.93333333333334,285.61333333333334,285.61333333333334,77.33333333333333,5.033333333333333,136.33333333333334,7.64,10000.0
2025-09-25 03:00:00,Cape Town,Clear,clear sky,285.34666666666664,284.6766666666667,285.34666666666664,285.34666666666664,78.66666666666667,4.656666666666667,136.66666666666666,7.03,10000.0
2025-09-25 04:00:00,Cape Town,Clear,clear sky,285.08,284.42,285.08,285.08,80.0,4.28,137.0,6.42,10000.0
2025-09-25 05:00:00,Cape Town,Clear,clear sky,285.3433333333333,284.6566666666667,285.3433333333333,285.3433333333333,78.0,4.113333333333333,134.66666666666666,6.03,10000.0
2025-09-25 06:00:00,Cape Town,Clear,clear sky,285.6066666666667,284.8933333333333,285.6066666666667,285.6066666666667,76.0,3.9466666666666668,132.33333333333334,5.64,10000.0
2025-09-25 07:00:00,Cape Town,Clear,clear sky,285.87,285.13,285.87,285.87,74.0,3.78,130.0,5.25,10000.0
2025-09-25 08:00:00,Cape Town,Clear,clear sky,287.3066666666667,286.52666666666664,287.3066666666667,287.3066666666667,67.0,3.65,134.0,4.943333333333333,10000.0
2025-09-25 09:00:00,Cape Town,Clear,clear sky,288.74333333333334,287.92333333333335,288.74333333333334,288.74333333333334,60.0,3.52,138.0,4.636666666666667,10000.0
2025-09-25 10:00:00,Cape Town,Clear,clear sky,290.18,289.32,290.18,290.18,53.0,3.39,142.0,4.33,10000.0
2025-09-25 11:00:00,Cape Town,Clear,clear sky,291.0733333333333,290.26,291.0733333333333,291.0733333333333,51.333333333333336,3.8866666666666667,150.0,4.81,10000.0
2025-09-25 12:00:00,Cape Town,Clear,clear sky,291.9666666666667,291.2,291.9666666666667,291.9666666666667,49.666666666666664,4.383333333333333,158.0,5.29,10000.0
2025-09-25 13:00:00,Cape Town,Clear,clear sky,292.86,292.14,292.86,292.86,48.0,4.88,166.0,5.77,10000.0
2025-09-25 14:00:00,Cape Town,Clear,clear sky,292.2366666666667,291.56,292.2366666666667,292.2366666666667,52.0,5.543333333333333,165.0,7.02,10000.0
2025-09-25 15:00:00,Cape Town,Clear,clear sky,291.61333333333334,290.97999999999996,291.61333333333334,291.61333333333334,56.0,6.206666666666667,164.0,8.27,10000.0
2025-09-25 16:00:00,Cape Town,Clear,clear sky,290.99,290.4,290.99,290.99,60.0,6.87,163.0,9.52,10000.0
2025-09-25 17:00:00,Cape Town,Clear,clear sky,290.2866666666667,289.7033333333333,290.2866666666667,290.2866666666667,63.0,6.733333333333333,159.66666666666666,9.406666666666666,10000.0
2025-09-25 18:00:00,Cape Town,Clear,clear sky,289.5833333333333,289.00666666666666,289.5833333333333,289.5833333333333,66.0,6.596666666666667,156.33333333333334,9.293333333333333,10000.0
2025-09-25 19:00:00,Cape Town,Clear,clear sky,288.88,288.31,288.88,288.88,69.0,6.46,153.0,9.18,10000.0
2025-09-25 20:00:00,Cape Town,Clear,clear sky,288.36,287.7633333333333,288.36,288.36,70.0,6.036666666666667,149.0,8.463333333333333,10000.0
2025-09-25 21:00:00,Cape Town,Clear,clear sky,287.84,287.2166666666667,287.84,287.84,71.0,5.613333333333333,145.0,7.746666666666667,10000.0
2025-09-25 22:00:00,Cape Town,Clear,clear sky,287.32,286.67,287.32,287.32,72.0,5.19,141.0,7.03,10000.0
2025-09-25 23:00:00,Cape Town,Clear,clear sky,286.98,286.31333333333333,286.98,286.98,72.66666666666667,4.8133333333333335,135.33333333333334,6.5633333333333335,10000.0
2025-09-26 00:00:00,Cape Town,Clear,clear sky,286.64,285.9566666666667,286.64,286.64,73.33333333333333,4.4366666666666665,129.66666666666666,6.096666666666667,10000.0
2025-09-26 01:00:00,Cape Town,Clear,clear sky,286.3,285.6,286.3,286.3,74.0,4.06,124.0,5.63,10000.0
2025-09-26 02:00:00,Cape Town,Clear,clear sky,286.18666666666667,285.44,286.18666666666667,286.18666666666667,72.66666666666667,3.5933333333333333,124.33333333333333,4.85,10000.0
2025-09-26 03:00:00,Cape Town,Clear,clear sky,286.0733333333333,285.28000000000003,286.0733333333333,286.0733333333333,71.33333333333333,3.1266666666666665,124.66666666666667,4.07,10000.0
2025-09-26 04:00:00,Cape Town,Clouds,broken clouds,285.96,285.12,285.96,285.96,70.0,2.66,125.0,3.29,10000.0
2025-09-26 05:00:00,Cape Town,Clouds,broken clouds,286.58,285.7266666666667,286.58,286.58,67.0,2.4733333333333336,117.33333333333333,3.0533333333333332,10000.0
2025-09-26 06:00:00,Cape Town,Clouds,broken clouds,287.2,286.3333333333333,287.2,287.2,64.0,2.2866666666666666,109.66666666666667,2.816666666666667,10000.0
2025-09-26 07:00:00,Cape Town,Clouds,broken clouds,287.82,286.94,287.82,287.82,61.0,2.1,102.0,2.58,10000.0
2025-09-26 08:00:00,Cape Town,Clouds,broken clouds,289.83,288.96666666666664,289.83,289.83,54.0,1.9866666666666668,113.66666666666667,2.4033333333333333,10000.0
2025-09-26 09:00:00,Cape Town,Clouds,broken clouds,291.84000000000003,290.99333333333334,291.84000000000003,291.84000000000003,47.0,1.8733333333333333,125.33333333333333,2.2266666666666666,10000.0
2025-09-26 10:00:00,Cape Town,Clouds,broken clouds,293.85,293.02,293.85,293.85,40.0,1.76,137.0,2.05,10000.0
2025-09-09 13:00:00,London,Clouds,broken clouds,292.77,292.33,292.77,293.58,59.0,3.18,192.0,4.43,10000.0
2025-09-09 14:00:00,London,Clouds,broken clouds,292.83666666666664,292.34999999999997,292.83666666666664,293.51,57.0,3.75,191.66666666666666,4.663333333333333,10000.0
2025-09-09 15:00:00,London,Clouds,broken clouds,292.90333333333336,292.37,292.90333333333336,293.44,55.0,4.32,191.33333333333334,4.8966666666666665,10000.0
2025-09-09 16:00:00,London,Clouds,broken clouds,292.97,292.39,292.97,293.37,53.0,4.89,191.0,5.13,10000.0
2025-09-09 17:00:00,London,Clouds,broken clouds,292.56666666666666,291.94666666666666,292.3966666666667,292.8333333333333,53.0,4.293333333333333,188.33333333333334,5.076666666666666,10000.0
2025-09-09 18:00:00,London,Clouds,broken clouds,292.16333333333336,291.50333333333333,291.8233333333333,292.2966666666667,53.0,3.6966666666666663,185.66666666666666,5.023333333333333,10000.0
2025-09-09 19:00:00,London,Clouds,overcast clouds,291.76,291.06,291.25,291.76,53.0,3.1,183.0,4.97,10000.0
2025-09-09 20:00:00,London,Clouds,overcast clouds,290.65666666666664,289.92333333333335,290.31666666666666,290.65666666666664,56.0,3.0,172.33333333333334,5.68,10000.0
2025-09-09 21:00:00,London,Clouds,overcast clouds,289.55333333333334,288.78666666666663,289.3833333333333,289.55333333333334,59.0,2.9,161.66666666666666,6.39,10000.0
2025-09-09 22:00:00,London,Clouds,broken clouds,288.45,287.65,288.45,288.45,62.0,2.8,151.0,7.1,10000.0
2025-09-09 23:00:00,London,Clouds,broken clouds,288.61,287.7833333333333,288.61,288.61,60.333333333333336,3.0766666666666667,145.66666666666666,8.243333333333332,10000.0
2025-09-10 00:00:00,London,Clouds,broken clouds,288.77,287.9166666666667,288.77,288.77,58.666666666666664,3.353333333333333,140.33333333333334,9.386666666666667,10000.0
2025-09-10 01:00:00,London,Clouds,overcast clouds,288.93,288.05,288.93,288.93,57.0,3.63,135.0,10.53,10000.0
2025-09-10 02:00:00,London,Clouds,overcast clouds,288.83666666666664,288.0366666666667,288.83666666666664,288.83666666666664,60.333333333333336,3.75,142.0,10.433333333333334,10000.0
2025-09-10 03:00:00,London,Clouds,overcast clouds,288.74333333333334,288.0233333333333,288.74333333333334,288.74333333333334,63.666666666666664,3.87,149.0,10.336666666666666,10000.0
2025-09-10 04:00:00,London,Clouds,overcast clouds,288.65,288.01,288.65,288.65,67.0,3.99,156.0,10.24,10000.0
2025-09-10 05:00:00,London,Clouds,overcast clouds,288.7133333333333,288.12,288.7133333333333,288.7133333333333,68.66666666666667,3.96,156.66666666666666,10.193333333333333,10000.0
2025-09-10 06:00:00,London,Clouds,overcast clouds,288.77666666666664,288.22999999999996,288.77666666666664,288.77666666666664,70.33333333333333,3.93,157.33333333333334,10.146666666666667,10000.0
2025-09-10 07:00:00,London,Rain,light rain,288.84,288.34,288.84,288.84,72.0,3.9,158.0,10.1,10000.0
2025-09-10 08:00:00,London,Rain,light rain,289.03,288.63,289.03,289.03,75.0,4.216666666666667,161.66666666666666,9.646666666666667,10000.0
2025-09-10 09:00:00,London,Rain,light rain,289.22,288.91999999999996,289.22,289.22,78.0,4.533333333333333,165.33333333333334,9.193333333333333,10000.0
2025-09-10 10:00:00,London,Rain,light rain,289.41,289.21,289.41,289.41,81.0,4.85,169.0,8.74,10000.0
2025-09-10 11:00:00,London,Rain,light rain,290.2,289.9133333333333,290.2,290.2,74.66666666666667,5.069999999999999,178.33333333333334,8.540000000000001,10000.0
2025-09-10 12:00:00,London,Rain,light rain,290.99,290.6166666666667,290.99,290.99,68.33333333333333,5.29,187.66666666666666,8.34,10000.0
2025-09-10 13:00:00,London,Rain,light rain,291.78,291.32,291.78,291.78,62.0,5.51,197.0,8.14,10000.0
2025-09-10 14:00:00,London,Rain,light rain,291.28999999999996,290.87666666666667,291.28999999999996,291.28999999999996,65.66666666666667,5.1066666666666665,197.66666666666666,8.363333333333333,10000.0
2025-09-10 15:00:00,London,Rain,light rain,290.8,290.43333333333334,290.8,290.8,69.33333333333333,4.703333333333333,198.33333333333334,8.586666666666668,10000.0
2025-09-10 16:00:00,London,Rain,light rain,290.31,289.99,290.31,290.31,73.0,4.3,199.0,8.81,10000.0
2025-09-10 17:00:00,London,Rain,light rain,290.16,289.8933333333333,290.16,290.16,75.66666666666667,4.446666666666666,196.0,9.276666666666667,10000.0
2025-09-10 18:00:00,London,Rain,light rain,290.01,289.7966666666667,290.01,290.01,78.33333333333333,4.593333333333334,193.0,9.743333333333334,10000.0
2025-09-10 19:00:00,London,Clouds,overcast clouds,289.86,289.7,289.86,289.86,81.0,4.74,190.0,10.21,10000.0
2025-09-10 20:00:00,London,Clouds,overcast clouds,289.32,289.14,289.32,289.32,82.33333333333333,5.11,206.66666666666666,10.65,10000.0
2025-09-10 21:00:00,London,Clouds,overcast clouds,288.78000000000003,288.58,288.78000000000003,288.78000000000003,83.66666666666667,5.4799999999999995,223.33333333333334,11.09,10000.0
2025-09-10 22:00:00,London,Rain,light rain,288.24,288.02,288.24,288.24,85.0,5.85,240.0,11.53,10000.0
2025-09-10 23:00:00,London,Rain,light rain,287.7366666666667,287.42333333333335,287.7366666666667,287.7366666666667,83.33333333333333,5.733333333333333,242.33333333333334,11.459999999999999,10000.0
2025-09-11 00:00:00,London,Rain,light rain,287.23333333333335,286.82666666666665,287.23333333333335,287.23333333333335,81.66666666666667,5.616666666666666,244.66666666666666,11.39,10000.0
2025-09-11 01:00:00,London,Clouds,scattered clouds,286.73,286.23,286.73,286.73,80.0,5.5,247.0,11.32,10000.0
2025-09-11 02:00:00,London,Clouds,scattered clouds,286.40333333333336,285.89,286.40333333333336,286.40333333333336,80.66666666666667,5.316666666666666,242.0,11.366666666666667,10000.0
2025-09-11 03:00:00,London,Clouds,scattered clouds,286.07666666666665,285.55,286.07666666666665,286.07666666666665,81.33333333333333,5.133333333333334,237.0,11.413333333333334,10000.0
2025-09-11 04:00:00,London,Clouds,few clouds,285.75,285.21,285.75,285.75,82.0,4.95,232.0,11.46,10000.0
2025-09-11 05:00:00,London,Clouds,few clouds,285.8333333333333,285.2733333333333,285.8333333333333,285.8333333333333,81.0,4.873333333333333,230.0,11.216666666666667,10000.0
2025-09-11 06:00:00,London,Clouds,few clouds,285.9166666666667,285.33666666666664,285.9166666666667,285.9166666666667,80.0,4.796666666666667,228.0,10.973333333333334,10000.0
2025-09-11 07:00:00,London,Clouds,scattered clouds,286.0,285.4,286.0,286.0,79.0,4.72,226.0,10.73,10000.0
2025-09-11 08:00:00,London,Clouds,scattered clouds,287.21,286.56666666666666,287.21,287.21,72.66666666666667,5.133333333333333,228.33333333333334,10.696666666666667,10000.0
2025-09-11 09:00:00,London,Clouds,scattered clouds,288.42,287.7333333333333,288.42,288.42,66.33333333333333,5.546666666666667,230.66666666666666,10.663333333333334,10000.0
2025-09-11 10:00:00,London,Clouds,overcast clouds,289.63,288.9,289.63,289.63,60.0,5.96,233.0,10.63,10000.0
2025-09-11 11:00:00,London,Clouds,overcast clouds,290.74,289.94666666666666,290.74,290.74,53.333333333333336,6.293333333333333,234.66666666666666,10.773333333333333,10000.0
2025-09-11 12:00:00,London,Clouds,overcast clouds,291.84999999999997,290.99333333333334,291.84999999999997,291.84999999999997,46.666666666666664,6.626666666666667,236.33333333333334,10.916666666666668,10000.0
2025-09-11 13:00:00,London,Clouds,broken clouds,292.96,292.04,292.96,292.96,40.0,6.96,238.0,11.06,10000.0
2025-09-11 14:00:00,London,Clouds,broken clouds,291.87666666666667,291.06666666666666,291.87666666666667,291.87666666666667,48.333333333333336,6.68,238.66666666666666,11.223333333333334,9721.333333333334
2025-09-11 15:00:00,London,Clouds,broken clouds,290.7933333333333,290.09333333333336,290.7933333333333,290.7933333333333,56.66666666666667,6.4,239.33333333333334,11.386666666666667,9442.666666666666
2025-09-11 16:00:00,London,Rain,light rain,289.71,289.12,289.71,289.71,65.0,6.12,240.0,11.55,9164.0
2025-09-11 17:00:00,London,Rain,light rain,288.97666666666663,288.3833333333333,288.97666666666663,288.97666666666663,67.66666666666667,5.87,242.33333333333334,11.476666666666667,9442.666666666666
2025-09-11 18:00:00,London,Rain,light rain,288.24333333333334,287.6466666666667,288.24333333333334,288.24333333333334,70.33333333333333,5.62,244.66666666666666,11.403333333333334,9721.333333333334
2025-09-11 19:00:00,London,Rain,light rain,287.51,286.91,287.51,287.51,73.0,5.37,247.0,11.33,10000.0
2025-09-11 20:00:00,London,Rain,light rain,287.06666666666666,286.42,287.06666666666666,287.06666666666666,73.0,5.3133333333333335,242.33333333333334,11.2,10000.0
2025-09-11 21:00:00,London,Rain,light rain,286.62333333333333,285.93,286.62333333333333,286.62333333333333,73.0,5.256666666666667,237.66666666666666,11.07,10000.0
2025-09-11 22:00:00,London,Clear,clear sky,286.18,285.44,286.18,286.18,73.0,5.2,233.0,10.94,10000.0
2025-09-11 23:00:00,London,Clear,clear sky,285.95,285.19666666666666,285.95,285.95,73.33333333333333,5.12,233.33333333333334,11.036666666666667,10000.0
2025-09-12 00:00:00,London,Clear,clear sky,285.72,284.9533333333333,285.72,285.72,73.66666666666667,5.04,233.66666666666666,11.133333333333333,10000.0
2025-09-12 01:00:00,London,Clear,clear sky,285.49,284.71,285.49,285.49,74.0,4.96,234.0,11.23,10000.0
2025-09-12 02:00:00,London,Clear,clear sky,285.24333333333334,284.46666666666664,285.24333333333334,285.24333333333334,75.0,4.666666666666667,232.66666666666666,11.07,10000.0
2025-09-12 03:00:00,London,Clear,clear sky,284.99666666666667,284.22333333333336,284.99666666666667,284.99666666666667,76.0,4.373333333333333,231.33333333333334,10.91,10000.0
2025-09-12 04:00:00,London,Clear,clear sky,284.75,283.98,284.75,284.75,77.0,4.08,230.0,10.75,10000.0
2025-09-12 05:00:00,London,Clear,clear sky,284.68333333333334,283.94,284.68333333333334,284.68333333333334,78.33333333333333,3.9633333333333334,230.0,10.463333333333333,10000.0
2025-09-12 06:00:00,London,Clear,clear sky,284.6166666666667,283.90000000000003,284.6166666666667,284.6166666666667,79.66666666666667,3.8466666666666667,230.0,10.176666666666668,10000.0
2025-09-12 07:00:00,London,Clouds,few clouds,284.55,283.86,284.55,284.55,81.0,3.73,230.0,9.89,10000.0
2025-09-12 08:00:00,London,Clouds,few clouds,285.82666666666665,285.09000000000003,285.82666666666665,285.82666666666665,74.33333333333333,4.083333333333333,234.33333333333334,9.406666666666666,10000.0
2025-09-12 09:00:00,London,Clouds,few clouds,287.10333333333335,286.32,287.10333333333335,287.10333333333335,67.66666666666667,4.4366666666666665,238.66666666666666,8.923333333333334,10000.0
2025-09-12 10:00:00,London,Clouds,few clouds,288.38,287.55,288.38,288.38,61.0,4.79,243.0,8.44,10000.0
2025-09-12 11:00:00,London,Clouds,few clouds,289.31333333333333,288.43666666666667,289.31333333333333,289.31333333333333,55.666666666666664,4.973333333333334,244.33333333333334,8.473333333333333,10000.0
2025-09-12 12:00:00,London,Clouds,few clouds,290.24666666666667,289.3233333333333,290.24666666666667,290.24666666666667,50.333333333333336,5.156666666666666,245.66666666666666,8.506666666666666,10000.0
